x y z
-3 3 9.464318575e-18
-2.9 3 1.258315555e-16
-2.8 3 7.158909699e-16
-2.7 3 3.395805365e-15
-2.6 3 1.448490818e-14
-2.5 3 5.594742475e-14
-2.4 3 1.956011624e-13
-2.3 3 6.188652139e-13
-2.2 3 1.771895494e-12
-2.1 3 4.590912822e-12
-2 3 1.076431849e-11
-1.9 3 2.284080688e-11
-1.8 3 4.386184692e-11
-1.7 3 7.62303964e-11
-1.6 3 1.199092249e-10
-1.5 3 1.707182188e-10
-1.4 3 2.200048765e-10
-1.3 3 2.566463716e-10
-1.2 3 2.710296872e-10
-1.1 3 2.591252851e-10
-1 3 2.243109514e-10
-0.9 3 1.758249045e-10
-0.8 3 1.248092211e-10
-0.7 3 8.024224476e-11
-0.6 3 4.67316513e-11
-0.5 3 2.465709227e-11
-0.4 3 1.178903923e-11
-0.3 3 5.108828744e-12
-0.2 3 2.007251828e-12
-0.1 3 7.153559491e-13
0 3 2.314718635e-13
0.1 3 6.818894953e-14
0.2 3 1.846818695e-14
0.3 3 4.782160361e-15
0.4 3 1.36780661e-15
0.5 3 5.900178291e-16
0.6 3 4.232195378e-16
0.7 3 3.845379062e-16
0.8 3 3.701820043e-16
0.9 3 3.585843583e-16
1 3 3.452661564e-16
1.1 3 3.289277371e-16
1.2 3 3.088167924e-16
1.3 3 2.857445298e-16
1.4 3 2.612963058e-16
1.5 3 2.368613713e-16
1.6 3 2.139730343e-16
1.7 3 1.928683628e-16
1.8 3 1.747926172e-16
1.9 3 1.600168921e-16
2 3 1.477981909e-16
2.1 3 1.365052669e-16
2.2 3 1.246139934e-16
2.3 3 1.108396885e-16
2.4 3 9.602222275e-17
2.5 3 8.114694279e-17
2.6 3 6.724360729e-17
2.7 3 5.384645659e-17
2.8 3 4.108047964e-17
2.9 3 2.945571307e-17
3 3 1.906938269e-17
3.1 3 9.231961726e-18
3.2 3 7.593777802e-19

-3.2 3.1 0
-3.1 3.1 0
-3 3.1 0
-2.9 3.1 9.63404382e-18
-2.8 3.1 1.025556016e-16
-2.7 3.1 5.261969148e-16
-2.6 3.1 2.266798598e-15
-2.5 3.1 8.761864623e-15
-2.4 3.1 3.062206792e-14
-2.3 3.1 9.683578109e-14
-2.2 3.1 2.77098906e-13
-2.1 3.1 7.175268345e-13
-2 3.1 1.68132848e-12
-1.9 3.1 3.565224644e-12
-1.8 3.1 6.841512992e-12
-1.7 3.1 1.188122947e-11
-1.6 3.1 1.867366546e-11
-1.5 3.1 2.656279793e-11
-1.4 3.1 3.419900487e-11
-1.3 3.1 3.985386126e-11
-1.2 3.1 4.204064295e-11
-1.1 3.1 4.014562788e-11
-1 3.1 3.470633541e-11
-0.9 3.1 2.716544045e-11
-0.8 3.1 1.925320612e-11
-0.7 3.1 1.23570392e-11
-0.6 3.1 7.182984072e-12
-0.5 3.1 3.782147025e-12
-0.4 3.1 1.804240003e-12
-0.3 3.1 7.799777899e-13
-0.2 3.1 3.056943896e-13
-0.1 3.1 1.087243067e-13
0 3.1 3.519049802e-14
0.1 3.1 1.046878453e-14
0.2 3.1 2.972694534e-15
0.3 3.1 9.192479105e-16
0.4 3.1 4.093876527e-16
0.5 3.1 2.926425808e-16
0.6 3.1 2.653462853e-16
0.7 3.1 2.554296796e-16
0.8 3.1 2.472329559e-16
0.9 3.1 2.372156441e-16
1 3.1 2.253351611e-16
1.1 3.1 2.115920472e-16
1.2 3.1 1.967292817e-16
1.3 3.1 1.814884384e-16
1.4 3.1 1.665832527e-16
1.5 3.1 1.526329692e-16
1.6 3.1 1.399627332e-16
1.7 3.1 1.284962264e-16
1.8 3.1 1.183765631e-16
1.9 3.1 1.089819437e-16
2 3.1 9.978839328e-17
2.1 3.1 9.013676654e-17
2.2 3.1 7.976012685e-17
2.3 3.1 6.932689993e-17
2.4 3.1 5.950905096e-17
2.5 3.1 5.021765802e-17
2.6 3.1 4.14339951e-17
2.7 3.1 3.332206648e-17
2.8 3.1 2.59098575e-17
2.9 3.1 1.91255607e-17
3 3.1 1.223109159e-17
3.1 3.1 5.017773742e-18
3.2 3.1 0

-3.2 3.2 0
-3.1 3.2 0
-3 3.2 0
-2.9 3.2 0
-2.8 3.2 1.060373792e-17
-2.7 3.2 7.061264744e-17
-2.6 3.2 3.179913942e-16
-2.5 3.2 1.239194577e-15
-2.4 3.2 4.337278986e-15
-2.3 3.2 1.371627854e-14
-2.2 3.2 3.923617206e-14
-2.1 3.2 1.015511541e-13
-2 3.2 2.378295873e-13
-1.9 3.2 5.040167134e-13
-1.8 3.2 9.665702819e-13
-1.7 3.2 1.677422651e-12
-1.6 3.2 2.634415684e-12
-1.5 3.2 3.74431648e-12
-1.4 3.2 4.816400832e-12
-1.3 3.2 5.607274436e-12
-1.2 3.2 5.90853174e-12
-1.1 3.2 5.635439596e-12
-1 3.2 4.865429801e-12
-0.9 3.2 3.802663328e-12
-0.8 3.2 2.690666625e-12
-0.7 3.2 1.723750975e-12
-0.6 3.2 9.999459305e-13
-0.5 3.2 5.253194039e-13
-0.4 3.2 2.499765215e-13
-0.3 3.2 1.077845794e-13
-0.2 3.2 4.21459554e-14
-0.1 3.2 1.498135955e-14
0 3.2 4.881284501e-15
0.1 3.2 1.502451744e-15
0.2 3.2 4.847128587e-16
0.3 3.2 2.08544151e-16
0.4 3.2 1.408770058e-16
0.5 3.2 1.252800356e-16
0.6 3.2 1.207190423e-16
0.7 3.2 1.174529441e-16
0.8 3.2 1.135176686e-16
0.9 3.2 1.086123602e-16
1 3.2 1.029312938e-16
1.1 3.2 9.667490355e-17
1.2 3.2 9.015515866e-17
1.3 3.2 8.362079113e-17
1.4 3.2 7.710816964e-17
1.5 3.2 7.110796871e-17
1.6 3.2 6.532373173e-17
1.7 3.2 5.96873484e-17
1.8 3.2 5.419188921e-17
1.9 3.2 4.879705212e-17
2 3.2 4.339183488e-17
2.1 3.2 3.798400779e-17
2.2 3.2 3.278163023e-17
2.3 3.2 2.795826961e-17
2.4 3.2 2.357397352e-17
2.5 3.2 1.95403068e-17
2.6 3.2 1.594410233e-17
2.7 3.2 1.267422165e-17
2.8 3.2 9.579104977e-18
2.9 3.2 6.320192824e-18
3 3.2 2.893783714e-18
3.1 3.2 0
3.2 3.2 0
